Bandit,Reward,Algorithm
2,2.25663410019461,EpsilonGreedyBandit
2,1.0502834001966181,EpsilonGreedyBandit
2,4.233260511439352,EpsilonGreedyBandit
2,1.999817383152321,EpsilonGreedyBandit
2,1.4010321765303886,EpsilonGreedyBandit
2,3.215136743758233,EpsilonGreedyBandit
2,4.84011318497442,EpsilonGreedyBandit
2,4.223872683239965,EpsilonGreedyBandit
2,4.718407568091265,EpsilonGreedyBandit
2,3.1783393619337277,EpsilonGreedyBandit
2,2.6011867241019138,EpsilonGreedyBandit
2,2.4357198377337568,EpsilonGreedyBandit
2,3.195867162793709,EpsilonGreedyBandit
2,3.7999976360092003,EpsilonGreedyBandit
2,2.938664432164394,EpsilonGreedyBandit
2,2.2064849683057797,EpsilonGreedyBandit
2,3.463190315621911,EpsilonGreedyBandit
2,3.010993414631847,EpsilonGreedyBandit
2,4.2866421468569795,EpsilonGreedyBandit
2,2.4736160615282627,EpsilonGreedyBandit
2,1.859492502680427,EpsilonGreedyBandit
2,2.6940410444533924,EpsilonGreedyBandit
2,2.5513810205686016,EpsilonGreedyBandit
2,3.244643033287792,EpsilonGreedyBandit
2,3.6693746297051844,EpsilonGreedyBandit
2,3.038171555216355,EpsilonGreedyBandit
2,2.3525105723934243,EpsilonGreedyBandit
2,3.2392907615063855,EpsilonGreedyBandit
2,2.3251576829983183,EpsilonGreedyBandit
2,4.1978963783515155,EpsilonGreedyBandit
2,2.6539515307209123,EpsilonGreedyBandit
2,1.7205598285920496,EpsilonGreedyBandit
2,2.420127880233666,EpsilonGreedyBandit
2,3.925524033034271,EpsilonGreedyBandit
2,4.441978457680101,EpsilonGreedyBandit
2,3.646226275552958,EpsilonGreedyBandit
2,2.466592437686302,EpsilonGreedyBandit
2,3.2665406862823194,EpsilonGreedyBandit
2,1.6088883028373886,EpsilonGreedyBandit
2,2.87597770557213,EpsilonGreedyBandit
2,2.323492516461286,EpsilonGreedyBandit
2,3.6108974483357774,EpsilonGreedyBandit
2,1.6072125570943518,EpsilonGreedyBandit
2,3.019877675024189,EpsilonGreedyBandit
2,3.380566545225567,EpsilonGreedyBandit
2,2.3083796781162595,EpsilonGreedyBandit
2,1.8350027145237013,EpsilonGreedyBandit
2,1.9553086173033614,EpsilonGreedyBandit
2,2.830166586613947,EpsilonGreedyBandit
2,2.782248071878691,EpsilonGreedyBandit
2,4.010068573410997,EpsilonGreedyBandit
2,4.069943567060207,EpsilonGreedyBandit
2,4.797752569321997,EpsilonGreedyBandit
2,3.1124538741588297,EpsilonGreedyBandit
2,2.499061901084472,EpsilonGreedyBandit
2,0.7990261471672855,EpsilonGreedyBandit
2,0.8408838395917795,EpsilonGreedyBandit
2,3.2777776855775103,EpsilonGreedyBandit
2,3.7129759657025385,EpsilonGreedyBandit
2,1.7431599130652013,EpsilonGreedyBandit
1,2.4522530200021695,EpsilonGreedyBandit
2,2.9869202678113957,EpsilonGreedyBandit
2,2.014076203890072,EpsilonGreedyBandit
2,4.035996148041566,EpsilonGreedyBandit
2,4.974069426237637,EpsilonGreedyBandit
2,4.184971142285724,EpsilonGreedyBandit
2,3.0916622408812713,EpsilonGreedyBandit
2,3.7086760373059233,EpsilonGreedyBandit
2,3.611992349952555,EpsilonGreedyBandit
2,2.927790260863412,EpsilonGreedyBandit
2,0.6502415532931662,EpsilonGreedyBandit
2,3.329325299441603,EpsilonGreedyBandit
2,1.9229068186394134,EpsilonGreedyBandit
2,3.237644673233283,EpsilonGreedyBandit
2,3.4127917334369773,EpsilonGreedyBandit
2,4.472766478831408,EpsilonGreedyBandit
2,2.9759033398359445,EpsilonGreedyBandit
2,3.5874529977056193,EpsilonGreedyBandit
2,3.7110092480705363,EpsilonGreedyBandit
2,2.696118717936747,EpsilonGreedyBandit
2,3.4902503251218793,EpsilonGreedyBandit
2,2.0182119619807937,EpsilonGreedyBandit
2,2.7448482510553625,EpsilonGreedyBandit
2,3.6430080924433907,EpsilonGreedyBandit
2,3.301961368014172,EpsilonGreedyBandit
2,2.9284287761148717,EpsilonGreedyBandit
2,2.3771040231915035,EpsilonGreedyBandit
2,3.0060468622577345,EpsilonGreedyBandit
2,3.470965121951511,EpsilonGreedyBandit
2,2.3742569752762197,EpsilonGreedyBandit
2,3.946546921068695,EpsilonGreedyBandit
2,4.704868396578754,EpsilonGreedyBandit
2,2.0748042041079406,EpsilonGreedyBandit
2,2.9392618666864934,EpsilonGreedyBandit
2,2.127046570475464,EpsilonGreedyBandit
2,2.3800949744496935,EpsilonGreedyBandit
2,3.533730456770477,EpsilonGreedyBandit
2,3.015395404204976,EpsilonGreedyBandit
2,2.7112450301407347,EpsilonGreedyBandit
2,2.1477953606395763,EpsilonGreedyBandit
2,3.411231029852098,EpsilonGreedyBandit
2,2.0791275678791346,EpsilonGreedyBandit
2,2.643011865411447,EpsilonGreedyBandit
2,1.793825095689557,EpsilonGreedyBandit
2,3.7212545622292414,EpsilonGreedyBandit
2,3.247335792422757,EpsilonGreedyBandit
2,5.1905503353610065,EpsilonGreedyBandit
2,2.749046298991878,EpsilonGreedyBandit
2,3.6218624831506556,EpsilonGreedyBandit
2,1.8893725022296175,EpsilonGreedyBandit
2,3.295733550419522,EpsilonGreedyBandit
2,3.4091807777892225,EpsilonGreedyBandit
2,4.4793127089661375,EpsilonGreedyBandit
2,4.1455624897148935,EpsilonGreedyBandit
2,3.1047158109472357,EpsilonGreedyBandit
2,4.178266124162002,EpsilonGreedyBandit
2,4.854580005834967,EpsilonGreedyBandit
2,2.8641276797507196,EpsilonGreedyBandit
2,2.175451834558335,EpsilonGreedyBandit
2,2.8711225798877154,EpsilonGreedyBandit
2,3.0851606051051097,EpsilonGreedyBandit
2,3.620642358602798,EpsilonGreedyBandit
2,2.384041815530349,EpsilonGreedyBandit
2,2.9375261465243154,EpsilonGreedyBandit
2,3.473286896624947,EpsilonGreedyBandit
2,1.7777268831752129,EpsilonGreedyBandit
2,1.9534714779891857,EpsilonGreedyBandit
2,3.035683479676881,EpsilonGreedyBandit
2,3.2657141636608977,EpsilonGreedyBandit
2,3.3646328661547984,EpsilonGreedyBandit
2,3.182101593457126,EpsilonGreedyBandit
2,4.064211908413754,EpsilonGreedyBandit
2,2.5104910901511643,EpsilonGreedyBandit
2,3.839538976595279,EpsilonGreedyBandit
2,2.682083212111025,EpsilonGreedyBandit
2,4.041723354334079,EpsilonGreedyBandit
2,2.0109029557349096,EpsilonGreedyBandit
2,3.068780768551298,EpsilonGreedyBandit
2,1.5980459158743068,EpsilonGreedyBandit
2,1.5539731381249196,EpsilonGreedyBandit
2,4.826159620209868,EpsilonGreedyBandit
2,0.7744539155129275,EpsilonGreedyBandit
2,2.0603549573629816,EpsilonGreedyBandit
2,3.885857651949414,EpsilonGreedyBandit
2,2.537463133719375,EpsilonGreedyBandit
2,2.343431855487155,EpsilonGreedyBandit
2,3.047042722552373,EpsilonGreedyBandit
2,2.5040743333728592,EpsilonGreedyBandit
2,2.6281786548307537,EpsilonGreedyBandit
2,2.226404855363759,EpsilonGreedyBandit
2,2.8535078412825743,EpsilonGreedyBandit
2,3.0822884606220433,EpsilonGreedyBandit
2,3.0129004594992375,EpsilonGreedyBandit
2,1.2823214526074556,EpsilonGreedyBandit
2,2.311331518981977,EpsilonGreedyBandit
2,3.081027368441047,EpsilonGreedyBandit
2,2.0974161074293933,EpsilonGreedyBandit
2,4.395868842084214,EpsilonGreedyBandit
2,2.0566703740154058,EpsilonGreedyBandit
2,1.1392885584906054,EpsilonGreedyBandit
2,3.3257855991062013,EpsilonGreedyBandit
2,3.0776959991215356,EpsilonGreedyBandit
2,2.514959198362418,EpsilonGreedyBandit
2,2.5202523540471895,EpsilonGreedyBandit
2,3.571407741892903,EpsilonGreedyBandit
2,3.3819656011103465,EpsilonGreedyBandit
2,3.296710997520251,EpsilonGreedyBandit
2,0.9468047048940091,EpsilonGreedyBandit
2,0.5901441864235384,EpsilonGreedyBandit
2,2.772988587875795,EpsilonGreedyBandit
2,2.8579173627187973,EpsilonGreedyBandit
2,4.358988261442017,EpsilonGreedyBandit
2,2.9275018106372688,EpsilonGreedyBandit
2,3.143085629175667,EpsilonGreedyBandit
2,3.1006548015475017,EpsilonGreedyBandit
2,0.2413914370483714,EpsilonGreedyBandit
2,3.1855447130264145,EpsilonGreedyBandit
2,3.9034337102168166,EpsilonGreedyBandit
2,3.19734755150104,EpsilonGreedyBandit
2,2.785054030805646,EpsilonGreedyBandit
2,1.323694158276963,EpsilonGreedyBandit
2,2.403378151883208,EpsilonGreedyBandit
2,1.3258614686429282,EpsilonGreedyBandit
2,3.587937368747805,EpsilonGreedyBandit
2,2.697862541744869,EpsilonGreedyBandit
2,1.954734916005468,EpsilonGreedyBandit
2,3.9595448646306837,EpsilonGreedyBandit
2,3.6765977721023417,EpsilonGreedyBandit
2,3.500123649049551,EpsilonGreedyBandit
2,3.830005948016705,EpsilonGreedyBandit
2,3.1767659510489104,EpsilonGreedyBandit
2,3.8147103446443693,EpsilonGreedyBandit
2,2.78705984440553,EpsilonGreedyBandit
2,2.2146546476384956,EpsilonGreedyBandit
2,1.5306781606439976,EpsilonGreedyBandit
2,4.528111615149193,EpsilonGreedyBandit
2,3.3332012518001064,EpsilonGreedyBandit
2,2.5712535228967273,EpsilonGreedyBandit
2,2.5740779837787664,EpsilonGreedyBandit
2,1.7341983741983,EpsilonGreedyBandit
2,1.4957504885234743,EpsilonGreedyBandit
2,1.9549926830062776,EpsilonGreedyBandit
2,4.474922113899426,EpsilonGreedyBandit
2,2.065679933567767,EpsilonGreedyBandit
2,5.060909398838962,EpsilonGreedyBandit
2,2.4859439075841845,EpsilonGreedyBandit
2,3.4290276964011994,EpsilonGreedyBandit
2,2.9709466177810406,EpsilonGreedyBandit
2,2.0060587318122383,EpsilonGreedyBandit
2,2.9279014902121454,EpsilonGreedyBandit
2,2.2849021370969584,EpsilonGreedyBandit
2,2.5634467048005685,EpsilonGreedyBandit
2,4.5235853520238045,EpsilonGreedyBandit
2,3.6895930576573974,EpsilonGreedyBandit
2,3.0847049012303445,EpsilonGreedyBandit
2,2.7325121231981027,EpsilonGreedyBandit
2,2.323738654141775,EpsilonGreedyBandit
2,2.2463030486269604,EpsilonGreedyBandit
2,4.846185318508755,EpsilonGreedyBandit
2,2.7595505114347363,EpsilonGreedyBandit
2,2.4235202095441677,EpsilonGreedyBandit
2,2.8978373131968187,EpsilonGreedyBandit
2,2.8231325393082676,EpsilonGreedyBandit
2,3.671845344470265,EpsilonGreedyBandit
2,1.6792537177405278,EpsilonGreedyBandit
2,2.0629540201797236,EpsilonGreedyBandit
2,4.487772988255342,EpsilonGreedyBandit
2,2.4592272558980657,EpsilonGreedyBandit
2,4.379669569469161,EpsilonGreedyBandit
2,3.215412835199179,EpsilonGreedyBandit
2,3.281656326310566,EpsilonGreedyBandit
2,3.5444884460240766,EpsilonGreedyBandit
2,1.6309591037915785,EpsilonGreedyBandit
2,2.841385549408711,EpsilonGreedyBandit
2,2.953767363264519,EpsilonGreedyBandit
2,2.362876189899289,EpsilonGreedyBandit
2,1.4299896626329267,EpsilonGreedyBandit
2,1.3962641867117356,EpsilonGreedyBandit
2,4.512635112018963,EpsilonGreedyBandit
2,2.726462717703885,EpsilonGreedyBandit
2,2.2841035968170855,EpsilonGreedyBandit
2,1.968075974993307,EpsilonGreedyBandit
2,2.025873920514071,EpsilonGreedyBandit
2,2.0400038147083746,EpsilonGreedyBandit
2,1.1515087181473591,EpsilonGreedyBandit
2,1.542982308367884,EpsilonGreedyBandit
2,2.8242657247761493,EpsilonGreedyBandit
2,1.9501955326120113,EpsilonGreedyBandit
2,1.8394052835497015,EpsilonGreedyBandit
2,4.258705001972188,EpsilonGreedyBandit
2,3.0735231000737917,EpsilonGreedyBandit
2,2.1788792101941006,EpsilonGreedyBandit
2,4.736070971082405,EpsilonGreedyBandit
2,3.330415917306566,EpsilonGreedyBandit
2,1.7309025857684233,EpsilonGreedyBandit
2,3.403974386483603,EpsilonGreedyBandit
2,1.6639381476939965,EpsilonGreedyBandit
2,3.63644501233193,EpsilonGreedyBandit
2,1.3363326173235246,EpsilonGreedyBandit
2,3.5599627110295273,EpsilonGreedyBandit
2,3.1150448453064383,EpsilonGreedyBandit
2,5.676082061334418,EpsilonGreedyBandit
2,3.3261468047607647,EpsilonGreedyBandit
2,2.5242230429011094,EpsilonGreedyBandit
2,4.0714180180111095,EpsilonGreedyBandit
2,4.345827035390073,EpsilonGreedyBandit
2,3.696714215814855,EpsilonGreedyBandit
2,2.8771779213116155,EpsilonGreedyBandit
2,2.437645092708677,EpsilonGreedyBandit
2,3.847533156410873,EpsilonGreedyBandit
2,3.1953434402271315,EpsilonGreedyBandit
2,2.326889634029927,EpsilonGreedyBandit
2,2.5985133805449783,EpsilonGreedyBandit
2,2.156473800817947,EpsilonGreedyBandit
2,3.647700649280141,EpsilonGreedyBandit
